Club_Name,Recordings,Website,Email,Phone,Status
CSAS,69,https://www.csas.co.uk,,,Success
Chattanooga FC,285,https://www.chattanooga.com,,,Success
Chernomorec,72,https://www.chernomorec.com,,,Success
Cherrybrook United,20,https://www.cherrybrookfc.co.uk,,,Success
CHC,87,https://www.chc.com,,,Success
Chertsey Town Fc,44,https://www.chertsey.com,,,Success
EL PLANTER,1027,https://www.elplanter.com,,,Success
CHSC,466,https://www.chsc.com,,,Success
Cheshunt Rugby,141,https://www.cheshuntrugby.co.uk,,,Success
Cherry Creek Hockey,155,https://www.cherrycreekhockey.com,,,Success
Cherry Hill FC,373,https://www.cherryhillfc.com,,,Success
Chicago fire,33,https://www.chicagofirefc.com,,,Success
Chicago Empire FC,705,https://www.chicagoempirefc.com,,,Success
Creek,15,https://www.creek.com,,,Success
Chesterfield Panthers,123,https://www.chesterfieldpanthers.com,,,Success
Cherry Blossoms FC,91,https://www.cherryblossoms.com,,,Success
Chicago Fire,50,https://www.chicagofirefc.com,,,Success
Phoenix,70,https://www.phoenixfc.co.uk,,,Success
Chicago Fire,18,https://www.chicagofirefc.com,,,Success
Chicago Lions,119,https://www.chicagolions.com,,,Success
CHHS Girls Soccer,45,https://www.chhsgirlssoccer.com,,,Success
CLC,60,https://www.clc.com,,,Success
Chicago Lions,241,https://www.chicagolions.com,,,Success
Chicago Inter Soccer,342,https://www.chicagointersoccer.com,,,Success
Chimaira,21,https://www.chimaira.com,,,Success
Chichester Sharks,72,https://www.chichestersharks.co.uk,,,Success
Chiswick Celtic,14,https://www.celticfc.com,,,Success
Chorley FC,272,https://www.chorleyfc.com,,,Success
The Ds,78,https://www.theds.com,,,Success
Chippenham Town FC,284,https://www.chippenham.co.uk,,,Success
Chipping Norton,51,https://www.chippingnorton.co.uk,,,Success
Saint Benedict,10,https://www.saintbenedict.com,,,Success
Chris,192,https://www.chris.com,,,Success
Chris,64,https://www.chris.com,,,Success
Chris Good,137,https://www.chrisgood.com,,,Success
chris,32,https://www.chris.com,,,Success
Chris,13,https://www.chris.com,,,Success
Chippenham RFC,152,https://www.chippenhamrfc.co.uk,,,Success
CPW,33,https://www.cpw.com,,,Success
CUFC,23,https://www.cufc.com,,,Success
Churchill Academy,32,https://www.churchill.com,,,Success
Churchville Soccer Club,107,https://www.churchvillesoccerclub.com,,,Success
Chris,21,https://www.chris.com,,,Success
CSP,201,https://www.cspfc.com,,,Success
Chris Dyson,55,https://www.chrisdyson.co.uk,,,Success
Cill Dara,125,https://www.cilldara.co.uk,,,Success
Christ Covenant School,178,https://www.christcovenantschool.com,,,Success
CHS,100,https://www.chs.com,,,Success
Christ the King,28,https://www.christthekingfc.co.uk,,,Success
Christopher Lee,28,https://www.christopherlee.com,,,Success
CCV Stars,1407,https://www.ccvstars.com,,,Success
CHS,17,https://www.chs.com,,,Success
Cincinnati United,204,https://www.cincinnati.com,,,Success
Cincinnati United,72,https://www.cincinnati.com,,,Success
City Church Manchester FC,24,https://www.churchmanchester.co.uk,,,Success
Circle City FC,93,https://www.circle.com,,,Success
Choctaw,60,https://www.choctaw.co.uk,,,Success
CCV STARS,43,https://www.ccvstars.com,,,Success
COBHC,48,https://www.cobhc.com,,,Success
Cisco College,87,https://www.ciscocollege.com,,,Success
The Centurions,107,https://www.thecenturions.com,,,Success
CIBAO FC,1338,https://www.cibao.co.uk,,,Success
CUSE,278,https://www.cuse.com,,,Success
CRFC,55,https://www.crfc.co.uk,,,Success
City SC Utah,962,https://www.scutah.com,,,Success
G2006 Academy,43,https://www.g2006.com,,,Success
CSS,116,https://www.cssfc.com,,,Success
City Sports Academy,92,https://www.sportsfc.co.uk,,,Success
Clanfield,116,https://www.clanfieldfc.com,,,Success
Clach,108,https://www.clachfc.co.uk,,,Success
City Select Youth Academy,64,https://www.select.com,,,Success
City Football Academy,707,https://www.football.com,,,Success
Clanfield,250,https://www.clanfieldfc.com,,,Success
Clans,25,https://www.clans.com,,,Success
Clarence Zebras,124,https://www.clarencezebrasfc.com,,,Success
Clarkson University,56,https://www.clarksonuniversity.com,,,Success
Clans,55,https://www.clans.com,,,Success
Clanwilliam,22,https://www.clanwilliam.com,,,Success
City Brothers FC,35,https://www.brothers.co.uk,,,Success
CIC SPORTS,19,https://www.cicsports.com,,,Success
COLBC,158,https://www.colbc.co.uk,,,Success
Classics,16,https://www.classics.com,,,Success
Claremont Colleges Rugby,18,https://www.claremontcollegesrugby.com,,,Success
Clay Brow FC,30,https://www.claybrowfc.co.uk,,,Success
Classics Elite,119,https://www.classicselite.com,,,Success
Clapton CFC,119,https://www.claptoncfc.com,,,Success
Cleator Moor Celtic,60,https://www.celticfc.com,,,Success
Claus,141,https://www.claus.co.uk,,,Success
Clarksville Soccer Club,246,https://www.clarksvillesoccerclub.com,,,Success
Claverdon FC,94,https://www.claverdonfc.com,,,Success
claremont stars,13,https://www.claremontstars.com,,,Success
Claremont Stars,33,https://www.claremontstars.com,,,Success
Clapton CFC Youth,46,https://www.claptoncfc.com,,,Success
Videos,82,https://www.videos.com,,,Success
Claremont Stars,53,https://www.claremontstars.com,,,Success
Claremont Stars,24,https://www.claremontstars.com,,,Success
Clenchwarton Youth Football Club,195,https://www.clenchwarton.co.uk,,,Success
Claremont Stars,71,https://www.claremontstars.com,,,Success
Naomh Columba,84,https://www.naomhcolumba.com,,,Success
CLC Sports,292,https://www.clcsports.com,,,Success
Clann NaGael,93,https://www.clannnagael.com,,,Success
Thunder,86,https://www.thunder.com,,,Success
Clonmel Celtic,26,https://www.celticfc.com,,,Success
Clonmel Celtic,19,https://www.celticfc.com,,,Success
Clifton High School,63,https://www.cliftonhighschool.com,,,Success
Clonmel,119,https://www.clonmel.com,,,Success
Force,234,https://www.forcefc.co.uk,,,Success
Clonmel Town FC,21,https://www.clonmel.com,,,Success
Force,81,https://www.forcefc.co.uk,,,Success
CFA,222,https://www.cfa.co.uk,,,Success
Cliftonville,117,https://www.cliftonville.co.uk,,,Success
CRFC,84,https://www.crfc.co.uk,,,Success
Cloud95,485,https://www.cloud95.com,,,Success
Cloud 96,16,https://www.cloud96.com,,,Success
Clover Elite,183,https://www.cloverelitefc.com,,,Success
Clippers FC,895,https://www.clippers.com,,,Success
Houston FC,155,https://www.houstonfc.com,,,Success
Clapton FC,46,https://www.clapton.com,,,Success
Cloud 971,74,https://www.cloud971.com,,,Success
Cloud 914,142,https://www.cloud914.com,,,Success
Cloud9,133,https://www.cloud9.com,,,Success
Club Assyria,55,https://www.clubassyria.co.uk,,,Success
Cloud9,32,https://www.cloud9.com,,,Success
CLUB ADECOR,54,https://www.clubadecor.com,,,Success
Club America Utah,396,https://www.clubamericautah.com,,,Success
Club Costa City,889,https://www.clubcosta.com,,,Success
Cuervos,172,https://www.cuervos.com,,,Success
Universidad,23,https://www.universidad.com,,,Success
CD ARRATIA,98,https://www.cdarratia.com,,,Success
CASI,34,https://www.casi.com,,,Success
Los Toros,97,https://www.lostorosfc.com,,,Success
Central,313,https://www.centralfc.co.uk,,,Success
CALAHORRA,167,https://www.calahorra.com,,,Success
CD Tahiche,175,https://www.cdtahiche.com,,,Success
CD El Campello,27,https://www.cdelcampello.com,,,Success
La victoria,16,https://www.lavictoria.com,,,Success
C.D. Marianao Poblet,21,https://www.cdmarianaopoblet.com,,,Success
GOYA,201,https://www.goya.com,,,Success
CF Intercity,136,https://www.cfintercity.com,,,Success
Cloud 9,110,https://www.cloud9.com,,,Success
Chamar,43,https://www.chamar.com,,,Success
Atletico Americano,83,https://www.atleticoamericano.com,,,Success
CD ITAROA HUARTE,48,https://www.cditaroahuarte.com,,,Success
Club Ohio,703,https://www.clubohio.com,,,Success
Club Ed,196,https://www.clubed.com,,,Success
Club SFC,61,https://www.clubsfc.com,,,Success
Fury,180,https://www.fury.com,,,Success
CLUBHOUSE,49,https://www.clubhouse.com,,,Success
Club house,76,https://www.clubhouse.com,,,Success
Endo,105,https://www.endo.com,,,Success
Maritimo,340,https://www.maritimo.com,,,Success
Cs Dragons,81,https://www.csdragons.com,,,Success
Schwartz,207,https://www.schwartz.co.uk,,,Success
Club sport pro,82,https://www.clubsportpro.co.uk,,,Success
CF Solsona,53,https://www.cfsolsona.com,,,Success
Peyton,145,https://www.peyton.com,,,Success
FC GATINEAU,78,https://www.gatineau.com,,,Success
Doradus FC,170,https://www.doradus.co.uk,,,Success
Pesda,57,https://www.pesda.com,,,Success
Clutch City,54,https://www.clutch.com,,,Success
Bow Street FC,71,https://www.bowstreet.co.uk,,,Success
Club Veo/Nep,77,https://www.clubnep.com,,,Success
CMOB,201,https://www.cmob.com,,,Success
Coach Carlos FC,100,https://www.coachcarlos.com,,,Success
Clwb Rygbi Llangefni,176,https://www.clwbrygbillangefni.co.uk,,,Success
Clwb Rygbi,113,https://www.clwbrygbi.com,,,Success
CM Panthers,43,https://www.cmpanthersfc.com,,,Success
Coach Buckley Academy,316,https://www.coachbuckley.com,,,Success
Chris Flanagan,101,https://www.chrisflanagan.co.uk,,,Success
CMHS,39,https://www.cmhs.com,,,Success
CMSC,43,https://www.cmsc.com,,,Success
Coach J FC,55,https://www.coachj.com,,,Success
CPD Pwllheli,83,https://www.cpdpwllheli.com,,,Success
Clutch Time Basketball,19,https://www.clutchtimebasketball.com,,,Success
Clydebank,62,https://www.clydebankfc.co.uk,,,Success
Coach Simon FC,63,https://www.coachsimon.com,,,Success
CFC Youth Academy,91,https://www.cfc.com,,,Success
CoachTyson,19,https://www.coachtyson.com,,,Success
Wu Family,60,https://www.wufamily.com,,,Success
CMS SB,97,https://www.cmssb.com,,,Success
Teams,163,https://www.teamsfc.com,,,Success
Coach T,169,https://www.coacht.com,,,Success
Coagh United F.C.,72,https://www.coaghfc.co.uk,,,Success
Club Unique,81,https://www.clubunique.com,,,Success
Coast,33,https://www.coast.com,,,Success
Coast FA,15,https://www.coastfa.com,,,Success
COAR,86,https://www.coar.co.uk,,,Success
Cochise,73,https://www.cochise.com,,,Success
COB SP,130,https://www.cobsp.com,,,Success
The Coalition,38,https://www.thecoalition.com,,,Success
Cobham FC,33,https://www.cobham.com,,,Success
Coalville Town Youth FC,130,https://www.coalville.co.uk,,,Success
Coalville Town FC,92,https://www.coalville.co.uk,,,Success
Coalville Town,142,https://www.coalville.co.uk,,,Success
Coalville Town,87,https://www.coalville.co.uk,,,Success
COCKHILL CELTIC,20,https://www.celticfc.com,,,Success
Cockfosters FC,144,https://www.cockfosters.com,,,Success
Cockburn,116,https://www.cockburn.co.uk,,,Success
Cobham Colts,68,https://www.cobhamcoltsfc.co.uk,,,Success
Coffman,32,https://www.coffman.com,,,Success
Coed Darcy FC,12,https://www.coeddarcyfc.co.uk,,,Success
Trojans,164,https://www.trojansfc.com,,,Success
Colby,119,https://www.colby.com,,,Success
Colchester Villa Youth Football Club,117,https://www.colchestervillafc.co.uk,,,Success
CNS Academy,47,https://www.cns.co.uk,,,Success
Coerfontaine FC Naples,50,https://www.coerfontainenaples.com,,,Success
Cobh GAA,53,https://www.cobhgaa.com,,,Success
Codicote Fc,15,https://www.codicote.co.uk,,,Success
College of Saint Mary,56,https://www.collegeofsaintmary.com,,,Success
Cogan Coronation AFC,26,https://www.cogancoronationafc.com,,,Success
Family,124,https://www.familyfc.com,,,Success
CFC,49,https://www.cfc.com,,,Success
ABERTEIFI,54,https://www.aberteifi.co.uk,,,Success
Collier Row,10,https://www.collierrow.com,,,Success
College of Southern Idaho,48,https://www.collegeofsouthernidaho.com,,,Success
Collingham Football Club,35,https://www.collinghamfc.co.uk,,,Success
Collingham FC,20,https://www.collinghamfc.co.uk,,,Success
College Dreamers,560,https://www.collegedreamers.com,,,Success
COSC,113,https://www.cosc.co.uk,,,Success
CSI,64,https://www.csi.com,,,Success
Collingwood FC,10,https://www.collingwood.com,,,Success
Condors,32,https://www.condors.co.uk,,,Success
Collingham,92,https://www.collinghamfc.co.uk,,,Success
Collingwood City,200,https://www.collingwood.com,,,Success
Colorado edge,16,https://www.coloradoedge.com,,,Success
Colchester,98,https://www.colchester.co.uk,,,Success
Colorado EDGE,1370,https://www.coloradoedge.com,,,Success
Colchester United,13,https://www.colchester.co.uk,,,Success
CISA,197,https://www.cisa.com,,,Success
Colorado Rapids,21,https://www.coloradorapids.com,,,Success
Colney Heath FC,309,https://www.colneyheathfc.co.uk,,,Success
Colorado Rapids,35,https://www.coloradorapids.com,,,Success
Buff,11,https://www.buff.com,,,Success
Colorado Rapids -,236,https://www.coloradorapids.com,,,Success
Longhorns,70,https://www.longhorns.co.uk,,,Success
Colorado Rapids,87,https://www.coloradorapids.com,,,Success
Colorado Rapids,19,https://www.coloradorapids.com,,,Success
Colorado Rapids,136,https://www.coloradorapids.com,,,Success
Colorado Rapids,506,https://www.coloradorapids.com,,,Success
Colmcille GFC,62,https://www.colmcillegfc.com,,,Success
Colorado Rapids,23,https://www.coloradorapids.com,,,Success
Arsenal 2008,49,https://www.arsenal.com,,,Success
CCU,123,https://www.ccu.com,,,Success
Coliseum,119,https://www.coliseum.co.uk,,,Success
CG Soccer,45,https://www.cgsoccer.com,,,Success
Elevation,145,https://www.elevation.com,,,Success
CPSC,39,https://www.cpsc.co.uk,,,Success
Rush,15,https://www.rush.com,,,Success
Rush,50,https://www.rush.com,,,Success
Committed 360,95,https://www.committed360.com,,,Success
Combine Academy,62,https://www.combine.com,,,Success
Real,95,https://www.real.com,,,Success
Colts,124,https://www.colts.com,,,Success
College Corinthians,30,https://www.collegecorinthians.com,,,Success
CFC,133,https://www.cfc.com,,,Success
Youth on Solid Ground,45,https://www.onsolidground.co.uk,,,Success
Columbia Cougars,57,https://www.columbiacougars.com,,,Success
Complete Football Academy,23,https://www.completefootball.co.uk,,,Success
CSG,15,https://www.csg.co.uk,,,Success
Russ,94,https://www.russ.co.uk,,,Success
Conestoga Rugby,25,https://www.conestogarugby.com,,,Success
Concord,21,https://www.concord.com,,,Success
Congaree Rapid FC,46,https://www.congareerapid.com,,,Success
Cyclones,207,https://www.cyclonesfc.com,,,Success
CONDOR FC,24,https://www.condor.co.uk,,,Success
Congaree Rapid FC,148,https://www.congareerapid.com,,,Success
Conestoga Rugby,51,https://www.conestogarugby.com,,,Success
Complete Academy,458,https://www.complete.com,,,Success
CRSA,301,https://www.crsa.com,,,Success
Comunicaciones FC,457,https://www.comunicacionesfc.com,,,Success
Concord,14,https://www.concord.com,,,Success
Concord,216,https://www.concord.com,,,Success
CFC North,59,https://www.cfcnorth.com,,,Success
CIFA,29,https://www.cifa.com,,,Success
CFC,78,https://www.cfc.com,,,Success
Cookley Football Club,115,https://www.cookley.com,,,Success
CFC,59,https://www.cfc.com,,,Success
CFC,34,https://www.cfc.com,,,Success
Condors,16,https://www.condors.co.uk,,,Success
Cooks Hill United FC,229,https://www.cookshillfc.com,,,Success
Copenhagen Celtic,120,https://www.celticfc.com,,,Success
Condors,319,https://www.condors.co.uk,,,Success
Consett AFC,32,https://www.consettafc.com,,,Success
Cono,267,https://www.cono.co.uk,,,Success
Coolaney/Mullinabreena,20,https://www.coolaneymullinabreena.com,,,Success
Conquest,50,https://www.conquest.com,,,Success
CFA,97,https://www.cfa.co.uk,,,Success
Cavaliers,118,https://www.cavaliers.com,,,Success
Coolum Football Club,77,https://www.coolumfc.com,,,Success
Coppermine,290,https://www.coppermine.com,,,Success
Soccer Videos,367,https://www.soccervideos.com,,,Success
Adanacs,325,https://www.adanacs.com,,,Success
Concorde,69,https://www.concorde.co.uk,,,Success
Coogee United Football Club,44,https://www.coogee.com,,,Success
Concorde,64,https://www.concorde.co.uk,,,Success
Concorde,96,https://www.concorde.co.uk,,,Success
Concorde,80,https://www.concorde.co.uk,,,Success
C. A. C.,35,https://www.cac.com,,,Success
Concorde,30,https://www.concorde.co.uk,,,Success
Coppull United FC,81,https://www.coppullfc.co.uk,,,Success
Cormac FC,27,https://www.cormac.com,,,Success
Copthorne FC,52,https://www.copthornefc.co.uk,,,Success
Concorde,98,https://www.concorde.co.uk,,,Success
Concorde,125,https://www.concorde.co.uk,,,Success
Coppermine,73,https://www.coppermine.co.uk,,,Success
Coppermine,69,https://www.coppermine.co.uk,,,Success
Corrib Celtic Football Club,20,https://www.celticfc.com,,,Success
Coronado Athletic Club,471,https://www.coronadoclub.com,,,Success
ATLETICO FC,132,https://www.atleticofc.com,,,Success
Corsham Town,57,https://www.corshamfc.co.uk,,,Success
Cotham Park,26,https://www.cothampark.co.uk,,,Success
CHCA,141,https://www.chca.co.uk,,,Success
Corona,19,https://www.corona.com,,,Success
CSP,35,https://www.cspfc.com,,,Success
County in the Community,13,https://www.countyinthecommunity.co.uk,,,Success
Cornwall FA,217,https://www.cornwallfa.com,,,Success
Coton Green,189,https://www.cotongreenfc.co.uk,,,Success
Costessey,305,https://www.costessey.co.uk,,,Success
Cornwallis Academy,18,https://www.cornwallis.com,,,Success
Coventry Orion FC,21,https://www.coventryorionfc.com,,,Success
Covenant,49,https://www.covenant.com,,,Success
Corinthians FC,12,https://www.corinthians.co.uk,,,Success
Corinthians,117,https://www.corinthians.co.uk,,,Success
Corinthians,40,https://www.corinthians.co.uk,,,Success
Coventry,26,https://www.coventry.com,,,Success
CCS,98,https://www.ccs.com,,,Success
Cove Football Club,33,https://www.covefc.com,,,Success
Coventry,15,https://www.coventry.com,,,Success
Cove Football Club,20,https://www.covefc.com,,,Success
Coulaines,62,https://www.coulaines.com,,,Success
CCWGFC,133,https://www.ccwgfc.co.uk,,,Success
Coral Springs,135,https://www.coralsprings.com,,,Success
Coundon Court,102,https://www.coundoncourtfc.co.uk,,,Success
Cox,14,https://www.cox.com,,,Success
Coventry United FC,19,https://www.coventry.com,,,Success
CPDM Bangor WFC,32,https://www.cpdmbangorwfc.co.uk,,,Success
CP Coaching Academy,65,https://www.cpcoaching.com,,,Success
Cracovia Soccer Club,85,https://www.cracoviasoccerclub.com,,,Success
Coventry,153,https://www.coventry.com,,,Success
Craig Brown,58,https://www.craigbrown.com,,,Success
CCFC,53,https://www.ccfc.co.uk,,,Success
CTSC,20,https://www.ctsc.com,,,Success
CCFC,136,https://www.ccfc.co.uk,,,Success
Craig Hall,65,https://www.craighall.com,,,Success
CO Veo 2,14,https://www.co2.com,,,Success
Craven Jaguars,54,https://www.cravenjaguars.com,,,Success
Cray Wanderers,63,https://www.craywanderers.com,,,Success
Cray wanderers,50,https://www.craywanderers.com,,,Success
Cray wanderers,22,https://www.craywanderers.com,,,Success
CVHS,15,https://www.cvhs.com,,,Success
Cowes Sports FC,106,https://www.cowessportsfc.co.uk,,,Success
CRC XV,10,https://www.crcxv.com,,,Success
Cracks,151,https://www.cracksfc.com,,,Success
Creek,11,https://www.creek.com,,,Success
Cribbs,323,https://www.cribbsfc.co.uk,,,Success
CFC,42,https://www.cfc.com,,,Success
Cracks,121,https://www.cracksfc.com,,,Success
Croatia Juniors,430,https://www.croatiajuniors.com,,,Success
Crawley rfc,12,https://www.crawleyrfc.com,,,Success
Cringleford JFC,176,https://www.cringlefordjfc.co.uk,,,Success
Cray Valley,112,https://www.crayvalley.com,,,Success
crescent city,11,https://www.crescent.com,,,Success
Cranmore,46,https://www.cranmore.com,,,Success
Cowboys,160,https://www.cowboys.com,,,Success
Cranleigh FC,30,https://www.cranleighfc.co.uk,,,Success
Cronulla Seagulls FC,92,https://www.cronullaseagullsfc.com,,,Success
Croker,13,https://www.croker.com,,,Success
Crosfields ARLFC,18,https://www.crosfieldsarlfc.co.uk,,,Success
Croft JFC,109,https://www.croftjfc.co.uk,,,Success
Crossfields,80,https://www.crossfields.co.uk,,,Success
Crossfire SC,72,https://www.crossfiresc.com,,,Success
Xfire,88,https://www.xfire.com,,,Success
Phoenix,30,https://www.phoenixfc.co.uk,,,Success
Crusaders FC,323,https://www.crusadersfc.com,,,Success
Knights Soccer,83,https://www.knightssoccer.com,,,Success
Cromwell Athletic FC,17,https://www.cromwell.com,,,Success
Crowborough Athletic,260,https://www.crowborough.co.uk,,,Success
Cromwell,73,https://www.cromwell.com,,,Success
Chris Crouch,141,https://www.chriscrouch.com,,,Success
Crossover Mission,23,https://www.crossovermission.com,,,Success
Crynant,35,https://www.crynant.co.uk,,,Success
Crumlin United,432,https://www.crumlin.co.uk,,,Success
CRWA,43,https://www.crwa.com,,,Success
CS CELLOIS,15,https://www.cscellois.com,,,Success
CRR,18,https://www.crr.com,,,Success
CSC,31,https://www.cscfc.com,,,Success
Csap,25,https://www.csap.com,,,Success
Croydon FC,37,https://www.croydon.com,,,Success
Croydon,14,https://www.croydon.com,,,Success
CSRA Rush,12,https://www.csrarush.com,,,Success
Croydon Athletic,49,https://www.croydon.com,,,Success
Sully-sur-Loire,124,https://www.sullysurloire.com,,,Success
CS Stags,31,https://www.csstags.com,,,Success
La Tour,21,https://www.latour.co.uk,,,Success
CSS,353,https://www.cssfc.com,,,Success
Reddies,77,https://www.reddies.com,,,Success
CSTR,308,https://www.cstr.co.uk,,,Success
Rush,153,https://www.rush.com,,,Success
Culver City Football Club,20,https://www.culver.com,,,Success
CSKA,22,https://www.cskafc.com,,,Success
Culver City Football Club,48,https://www.culver.com,,,Success
CUFC,43,https://www.cufc.com,,,Success
CUFC,47,https://www.cufc.com,,,Success
Cuba,165,https://www.cuba.com,,,Success
Cumbria,65,https://www.cumbria.com,,,Success
CSG,102,https://www.csg.co.uk,,,Success
Culver City Football Club,84,https://www.culver.com,,,Success
Cultural Leonesa,553,https://www.culturalleonesa.com,,,Success
Cupar Hearts AFC,60,https://www.heartsfc.co.uk,,,Success
CCFC,29,https://www.ccfc.co.uk,,,Success
Cullercoats FC,18,https://www.cullercoatsfc.co.uk,,,Success
CSW,14,https://www.csw.co.uk,,,Success
CLC,96,https://www.clc.com,,,Success
Dailey,15,https://www.dailey.com,,,Success
Cumnor Minors FC,91,https://www.cumnorminors.com,,,Success
CUT,45,https://www.cut.com,,,Success
CV Soccer,19,https://www.cvsoccer.com,,,Success
CVV Be Fair,57,https://www.cvvbefair.com,,,Success
RIOT,125,https://www.riot.com,,,Success
Cumberland Soccer Club,13,https://www.cumberlandsoccerclub.com,,,Success
Copa90,24,https://www.copa90.com,,,Success
CSV,53,https://www.csv.com,,,Success
CLP United,289,https://www.clp.co.uk,,,Success
Knights,51,https://www.knightsfc.co.uk,,,Success
Cupertino FC,52,https://www.cupertino.com,,,Success
Cwmgors rfc,25,https://www.cwmgorsrfc.co.uk,,,Success
Cwmbran Celtic,65,https://www.celticfc.com,,,Success
Cwmbach Royal stars,16,https://www.cwmbachroyalstars.com,,,Success
Cwmbran Town Youth Football Club,13,https://www.cwmbran.co.uk,,,Success
Cyntech,248,https://www.cyntech.com,,,Success
Cwmbran Celtic,167,https://www.celticfc.com,,,Success
CUSF,31,https://www.cusf.co.uk,,,Success
Dailey,39,https://www.dailey.com,,,Success
Dacka,32,https://www.dacka.com,,,Success
Cy Lakes,18,https://www.cylakes.com,,,Success
Daisy Hill FC,40,https://www.daisyhillfc.co.uk,,,Success
Oranje Nassau,14,https://www.oranjenassau.com,,,Success
D.A.S.C.,340,https://www.dasc.co.uk,,,Success
Cy Lakes,38,https://www.cylakes.com,,,Success
Daft FC,140,https://www.daft.com,,,Success
DCG,159,https://www.dcg.com,,,Success
Dade County FC,47,https://www.dadecountyfc.com,,,Success
Home,41,https://www.home.com,,,Success
Dallas Surf South,10,https://www.dallassurfsouth.com,,,Success
DA11,67,https://www.da11.co.uk,,,Success
Dagenham Rufc,29,https://www.dagenhamrufc.co.uk,,,Success
Dada Club,122,https://www.dadaclub.co.uk,,,Success
Texans,130,https://www.texans.com,,,Success
Dalton United FC,204,https://www.dalton.com,,,Success
Dalton,47,https://www.dalton.com,,,Success
Sting,127,https://www.stingfc.com,,,Success
CVUSC,56,https://www.cvusc.com,,,Success
Dandelion,435,https://www.dandelion.com,,,Success
DAMM,267,https://www.damm.com,,,Success
DSK,291,https://www.dsk.com,,,Success
DBU,15,https://www.dbufc.co.uk,,,Success
Dan,20,https://www.dan.com,,,Success
DKSC,25,https://www.dksc.co.uk,,,Success
DBSS,88,https://www.dbss.co.uk,,,Success
DaMa,36,https://www.dama.co.uk,,,Success
Dandy City,945,https://www.dandy.com,,,Success
DBU,11,https://www.dbufc.co.uk,,,Success
Rushall Olympic,17,https://www.rushallolympic.co.uk,,,Success
Danson Sports FC,45,https://www.dansonsports.com,,,Success
DAFA,58,https://www.dafa.co.uk,,,Success
Daquilema Fc,37,https://www.daquilema.com,,,Success
DSSA,286,https://www.dssa.com,,,Success
Dan Reynolds,19,https://www.danreynolds.co.uk,,,Success
Dartford Celtic,31,https://www.celticfc.com,,,Success
Dartmouth RFC,55,https://www.dartmouthrfc.com,,,Success
DISA,29,https://www.disa.com,,,Success
DataRook,377,https://www.datarook.com,,,Success
Mowden Park,54,https://www.mowdenpark.com,,,Success
Dartfordians RFC,69,https://www.dartfordiansrfc.co.uk,,,Success
Daniel Owens,71,https://www.danielowens.com,,,Success
Daventry Town,181,https://www.daventry.com,,,Success
Dartfordians RFC,59,https://www.dartfordiansrfc.co.uk,,,Success
Davenport,72,https://www.davenport.com,,,Success
FC Newcraighall,18,https://www.newcraighall.co.uk,,,Success
David,48,https://www.davidfc.com,,,Success
David,64,https://www.davidfc.com,,,Success
Daventry Town,106,https://www.daventry.com,,,Success
David Green FC,27,https://www.davidgreen.com,,,Success
david,10,https://www.davidfc.com,,,Success
Dashti,24,https://www.dashti.co.uk,,,Success
Northern,67,https://www.northern.com,,,Success
F90,152,https://www.f90.co.uk,,,Success
David Shaw,13,https://www.davidshaw.com,,,Success
David Read,11,https://www.davidread.co.uk,,,Success
Danville Locomotive,26,https://www.danvillelocomotive.com,,,Success
David Saul,109,https://www.davidsaul.com,,,Success
David Saul,31,https://www.davidsaul.com,,,Success
Winchester,59,https://www.winchester.com,,,Success
Davila,73,https://www.davila.com,,,Success
DATEN FC,83,https://www.daten.com,,,Success
Davis Legacy,13,https://www.davislegacy.com,,,Success
Davis Legacy,84,https://www.davislegacy.com,,,Success
Davis Legacy,59,https://www.davislegacy.com,,,Success
Davis Legacy,62,https://www.davislegacy.com,,,Success
daten,53,https://www.daten.com,,,Success
Surrey FA,27,https://www.surreyfa.com,,,Success
Davis Legacy,130,https://www.davislegacy.com,,,Success
Davis Legacy,44,https://www.davislegacy.com,,,Success
DC Furies,24,https://www.dcfuries.com,,,Success
Lights Out!!!,48,https://www.lightsout.com,,,Success
Linnenbach,77,https://www.linnenbach.com,,,Success
DBS,104,https://www.dbs.com,,,Success
DC Panthers,218,https://www.dcpanthers.com,,,Success
De Anza Force,66,https://www.deanzaforce.com,,,Success
DD8 Academy,198,https://www.dd8.co.uk,,,Success
Deer Creek Soccer,112,https://www.deercreeksoccer.com,,,Success
Deerness Valley FC,29,https://www.deernessvalleyfc.co.uk,,,Success
Dean,35,https://www.dean.com,,,Success
Thunder FC,81,https://www.thunder.com,,,Success
DCFC,32,https://www.dcfc.co.uk,,,Success
DUSC,65,https://www.dusc.com,,,Success
Alliance FC,91,https://www.alliance.com,,,Success
Degenerate,28,https://www.degenerate.com,,,Success
Deep Space,107,https://www.deepspace.com,,,Success
DKSC,90,https://www.dksc.co.uk,,,Success
DKSC,13,https://www.dksc.co.uk,,,Success
Dee Why FC,66,https://www.deewhy.com,,,Success
DPSFC,85,https://www.dpsfc.com,,,Success
Foresters,124,https://www.forestersfc.com,,,Success
Azzurri Storm,87,https://www.azzurristorm.com,,,Success
Davis Media,184,https://www.davismedia.com,,,Success
Deighton FC,153,https://www.deighton.com,,,Success
DEIGHTON,32,https://www.deighton.com,,,Success
Delta College,43,https://www.deltacollege.com,,,Success
DelFam,207,https://www.delfam.com,,,Success
DLS,13,https://www.dlsfc.com,,,Success
Deportivo cali,20,https://www.deportivocali.com,,,Success
Deltona,20,https://www.deltona.com,,,Success
