Club Name,Recordings,Club Identifier,Country,Activity_Score
East Kilbride Rugby Academy,43,east-kilbride-rugby-academy,Unknown,43.0
East Kilbride Rugby Club,116,east-kilbride-rugby-club,Unknown,116.0
East Kilbride YM FC,135,east-kilbride-ym-fc,England,135.0
EKYC,115,east-kilbride-youth-club-261afdbe,Unknown,115.0
East Kilbride Youth Club 2007,167,east-kilbride-football-club-2007-gold,Unknown,167.0
Eastlake Soccer,191,eastlake-high-school-soccer,Unknown,191.0
Eastlake Soccer,72,east-lake-soccer,Unknown,72.0
Eastlake Soccer League,25,eastlake-soccer-league,Unknown,25.0
East Launceston Junior Football Club,23,east-launceston-junior-football-club,Unknown,23.0
Eastleigh FC,1031,eastleigh-football-club,England,1031.0
Eastleigh Rugby Football Club,59,eastleigh-rugby-football-club,Unknown,59.0
East Limestone High School,126,east-limestone,Unknown,126.0
East Limestone Girls Soccer,11,east-limestone-high-school-ce9ce637,Unknown,11.0
East London Athletic,190,dartford-fc-8,England,190.0
East London Ballers,10,rns-homes,England,10.0
East Manatee Bulldogs,40,east-manatee-bulldogs-8u,Unknown,40.0
East Manchester Junior Football League,21,east-manchester-junior-football-league,England,21.0
Eastmark High School,36,eastmark-high-school,Unknown,36.0
Eastmark Soccer,67,eastmark-high-school-lady-firebirds,Unknown,67.0
East Meadow,65,east-meadow,Unknown,65.0
East Meadow SC,756,east-meadow-sc,Unknown,756.0
EMSC,126,east-meadow-soccer,Unknown,126.0
EMSC,269,east-meadow-soccer-club-5,Unknown,269.0
EM Torino/Thorns,157,east-meadow-torinothorns,Unknown,157.0
EMRU,109,east-midlands-rugby-union,Unknown,109.0
EMSSC,137,east-moline-silvis-soccer-club,Unknown,137.0
East Moline Soccer,71,east-moline-soccer,Unknown,71.0
EMHS,88,east-mountain-high-school,Unknown,88.0
East Norfolk Sixth Form College,222,east-norfolk-sixth-form-college,Unknown,222.0
Easton College Academies,270,easton-college-academies,Unknown,270.0
Easton Equine Studies,21,easton-equine-studies,Unknown,21.0
Easton,119,easton-football-club,Unknown,119.0
East Orlando Futbol Club,125,east-orlando-futbol-club,Unknown,125.0
EAST OXFORD,321,east-oxford-fc,Unknown,321.0
East Pasco Youth Soccer League,17,east-pasco-youth-soccer-league,Unknown,17.0
East Peckham United,86,east-peckham-united-fc,England,86.0
East Perth,140,east-perth-fc,Unknown,140.0
East Preston FC,103,east-preston-fc,England,103.0
EPL,76,east-pride-lacrosse,Unknown,76.0
EPYSA,101,east-providence-youth-soccer-association,Unknown,101.0
East Ridge Girls Varsity Soccer Team,36,east-ridge-girls-varsity-soccer-team,Unknown,36.0
ERSC,46,east-ridge-soccer-club-779f96a1,Unknown,46.0
East Riding FA,12,east-riding-fa,Unknown,12.0
East Riding Futsal,300,east-riding-futsal,Unknown,300.0
East Riffa,12,east-riffa,Unknown,12.0
East River,49,east-river,Unknown,49.0
East Sac Soccer Club,267,east-sacramento-hornets-06-boys,Unknown,267.0
East Select Soccer,38,east-select-soccer-430bb878,Unknown,38.0
ESS,117,east-select-soccer-2,Unknown,117.0
Eastshore Alliance FC,45,eastshore-alliance-fc,England,45.0
Eastshore Alliance,1094,spurs-football-club,Unknown,1094.0
CESA,42,cesa,Unknown,42.0
eastside,22,eastside-ec88d342,Unknown,22.0
Eastside Banshees,62,eastside-banshees-rugby-club,Unknown,62.0
Eastside College Prep,22,eastside-college-prep,Unknown,22.0
Eastside FC,371,eastside-fc-5,England,371.0
EFC,213,titans-premier-fc,England,213.0
Eastside FC,30,eastside-football-club,England,30.0
Eastside,288,eastside-football-club-5,Unknown,288.0
Eastside FC,32,eastside-football-club-547b9450,England,32.0
Eastside Futsal Viborg,69,eastside-futsal-viborg,Unknown,69.0
Eastside HS Boys Soccer,88,2010-cesa-ecrl,Unknown,88.0
Soccer,180,eastsidelegaz,Unknown,180.0
Eastside Lions,265,eastside-lions,Unknown,265.0
Eastside Rapids,38,eastside-rapids,Unknown,38.0
Eastside Ultimate Club,76,eastside-ultimate-club,Unknown,76.0
Easts Rugby Union Inc,125,easts-rugby-union-club-brisbane,Unknown,125.0
East Stirlingshire Galaxy Football Club,129,es-galaxy-football-club,Unknown,129.0
ESU,110,east-stroudsburg-university-1dcc5407,Unknown,110.0
East Stroudsburg University,114,east-stroudsburg-university,Unknown,114.0
East TA,10,east-ta,Unknown,10.0
ETFC,133,east-texas-football-club-1d218139,England,133.0
East Texas United SC - Hinojosa,81,east-texas-united-11g-hinojosa,United States,81.0
East Texas United D'Spain 11G,23,eat-texas-united-dspain-11g,United States,23.0
East Texas United,17,east-texas-wildcatters-sc,United States,17.0
East Texas United SC Alba,38,east-texas-united-sc-alba,United States,38.0
United,170,east-texas-united-soccer-club,England,170.0
East Thurrock Community Football Club,30,east-thurrock-community-football-club,Unknown,30.0
SC43 Soccer,35,east-troy-sc43-soccer,Unknown,35.0
East Valley,145,east-valley-871d5e91,Unknown,145.0
East Valley FC,24,east-valley-fc-7847aeea,England,24.0
East Valley FC / SC Del Sol,232,gysa-united,England,232.0
East Valley Hatch 2011,43,nos-santos-2011,Unknown,43.0
East Valley NSFC,86,east-valley-no-sunday-futbol-club-bfc2123c,England,86.0
EV NSFC,116,east-valley-nsfc,England,116.0
East Valley NSFC / SC Del Sol,56,east-valley-nsfc-sc-del-sol,England,56.0
East Valley/Mountain View,104,east-valley-soccer-club,Unknown,104.0
Eastview HS Girls Soccer,83,eastview-high-school-girls-soccer,Unknown,83.0
East Wall Bessborough FC,10,east-wall-bessborough-fc-1ffd9f67,England,10.0
East Women’s Lacrosse,75,east-womens-lacrosse,Unknown,75.0
Eastwood CFC,164,eastwood-community-football-club,England,164.0
Eastwood High School,32,eastwood-high-school,Unknown,32.0
Eastwood St Andrews,142,eastwood-st-andrews-afc,Unknown,142.0
East York SC,161,east-york-soccer-club,Unknown,161.0
East York SC,114,east-york-2010-girls-elite,Unknown,114.0
Spartans FC,136,east-york-spartans-fc,England,136.0
Easy Soccer Video,3809,soccer-stripes,Unknown,3809.0
Easy Soccer Video New - Test,15,easy-soccer-video-new-test,Unknown,15.0
Eaton Lady Eagles Soccer,94,dallas-texans-07-red-west,Unknown,94.0
Eaton Rapids Soccer Club,180,eaton-rapids-soccer-club,Unknown,180.0
Eaton Socon FC,42,eaton-socon-fc,England,42.0
EA/Tudela,119,extras-team,Unknown,119.0
ECU,83,eau-claire-united,Unknown,83.0
Eau Gallie,39,eau-gallie-basketball,Unknown,39.0
Ebbsfleet,13,ebbsfleet,Unknown,13.0
Ebbsfleet,18,ebbsfleet-9be37a30,Unknown,18.0
Ebbsfleet U13,43,ebbfleet-u12,Unknown,43.0
Ebbsfleet U16,26,ebbsfleet-u16,Unknown,26.0
ebbsfleet united,16,ebbsfleet-united-0312d787,England,16.0
Ebbsfleet,72,ebbsfleet-united-2,Unknown,72.0
Ebbsfleet United,274,ebbsfleet-united-fc-64522fb7,England,274.0
Ebbsfleet United FC Academy,401,ebbsfleet-united-fc-academy,England,401.0
Ebbsfleet United FC Reds,22,ebbsfleetf-fc,England,22.0
Ebbsfleet United FC U12 BLUE,24,dartford-fc-9cbd5132,England,24.0
Ebbsfleet United U16,40,ebbsfleet-united-u16,England,40.0
Ebbsfleet Utd,159,ebbsfleet-utd-a6057fb1,Unknown,159.0
Ebbsfleet Utd,37,ebbsfleet-utd-bf018bd3,Unknown,37.0
Ebbsfleet Yellows,37,ebbsfleet-yellows,Unknown,37.0
E&B F.C.,22,halls-afc,Unknown,22.0
Eb Lions,116,eb-lions,Unknown,116.0
EBOH,43,vv-eboh,Unknown,43.0
EB/Streymur,34,ebstreymur,Unknown,34.0
EBU 2013 Girls Elite,72,ebu-2013-girls-elite,Unknown,72.0
Elmbrook United 13U,105,elmbrook-united-elite,England,105.0
Eccellenza Juniores of Peluso Academy,10,eccellenza-juniores-of-peluso-accademy,Unknown,10.0
Eccleshall Eagles FC,59,eccleshall-eagles-junior-football-club,England,59.0
Eccleshall FC,13,eccleshall-fc-sports-foundation-limited,England,13.0
Eccleshall,28,eccleshall-rufc,Unknown,28.0
Eccleshall RUFC v2,11,eccleshall-rufc-307ea6b5,England,11.0
EC DESAFIO TAIPEI,24,athleta-taiwan-5c337b45,Unknown,24.0
ECFA,50,ecfa-mens,Unknown,50.0
ECFC,50,ecfc-76f5221a,England,50.0
ECFC,65,ecfc,England,65.0
ECFC United 16,124,ecfc-united-16,England,124.0
ECFC VEO,25,roosevelt-high-school-7f93463a,England,25.0
EC Futgol,56,athletic-club-21f11a67,Unknown,56.0
CF Ripollet,46,cf-ripollet,Unknown,46.0
Eche Footy Central,134,eche-footy-central,Unknown,134.0
ESCO,19,echenevex-segny-chevry-olympique,Unknown,19.0
Echipa Fotbal,21,echipa-fotbal-fd05c566,Unknown,21.0
ECJPL,33,ecjpl,Unknown,33.0
Eckerd College,11,eckerd-college-mens-soccer,Unknown,11.0
Eckerd College,10,eckerd-college-tritons,Unknown,10.0
Eckerd Women's Soccer,46,eckerd-college-tritons-woemns-soccer,Unknown,46.0
Ebfc,22,eckigton-boys-under-8s,England,22.0
Eckington Belles,19,eckington-belles-784cb816,Unknown,19.0
Eckington,48,eckington-boys-6,Unknown,48.0
Eckington boys,36,eckington-boys-2,Unknown,36.0
Eckington Boys,14,eckington-boys-ed7a2519,Unknown,14.0
Eckington Boys,134,eckington-boys,Unknown,134.0
Eckington boys under 8,16,eckington-boys-and-belles-football-club,Unknown,16.0
Eckington Boys FC,20,eckington-boys-football-club,England,20.0
Eckington Boys,31,eckington-boys-u9s,Unknown,31.0
Eclipse,37,eclipse-875e1d77,Unknown,37.0
Eclipse,48,ayso-united-rc-g2012-red,Unknown,48.0
Eclipse,23,eclipse-select-3d333afd,Unknown,23.0
Eclipse Select 2007,106,eclipse-select,Unknown,106.0
Eclipse Select SC,584,eclipse-select-north,Unknown,584.0
Eclipse Soccer Academy,255,eclipse-soccer-academy,Unknown,255.0
Eclipse Soccer Club,37,eclipse-soccer-club-7dda0fcc,Unknown,37.0
Eclipse Soccer Club,20,eclipse-soccer-club,Unknown,20.0
FC Stars,60,fc-stars-ecnl-09-regional-blue,England,60.0
Solar U18-19 ECRL,108,solar-soccer-club-56,Unknown,108.0
ECNL-RL Illinois,564,ecnl-rl-illinois,Unknown,564.0
ECNL-RL Missouri,548,ecnl-rl-missouri,Unknown,548.0
ECNL RL UFA,135,concorde-fire-33,Unknown,135.0
Ecole de Foot de St Gilles,101,ecole-de-foot-st-gilles-trou-deau-hermitage,Unknown,101.0
ESGA soccer school,175,ecole-de-soccer-gennaro-angelillo,Unknown,175.0
EMAF,29,ecole-municipale-angloise-de-football,Unknown,29.0
Ecole Zidi,27,ecole-zidi,Unknown,27.0
EC Revolution FC,264,ec-revolution-fc-92377d44,England,264.0
Revolution FC,106,ec-revolution-fc,England,106.0
EC Revolution FC 12B Blue,51,ec-revolution-fc-12b-blue,England,51.0
ECSA,95,ecsa,Unknown,95.0
ECSA Families,17,elmhurst-city-soccer-association-ef7e8d6b,Unknown,17.0
EC Surf,74,matrix-east,Unknown,74.0
EC Tessy Moyon Sports,39,ec-tessy-moyon-sports,Unknown,39.0
EcuaVeo,72,ecuaveo,Unknown,72.0
ES PLOGONNEC,31,ecureuils-sportifs-de-plogonnec,Unknown,31.0
Ecusta FC,18,ecusta-football-club,England,18.0
Eddlewood Boys Club 2010,27,eddlewood-boys-club-2010,Unknown,27.0
Eddlewood FC 2012,10,eddlewood-football-club,England,10.0
EFA,30,gesa-gareth-edds-soccer-academy,Unknown,30.0
Ed Dupee,49,alan-awcock,Unknown,49.0
Estrada,136,eddy-estrada,Unknown,136.0
Edenbridge Rugby Football Club Ltd,29,edenbridge-rugby-football-club-ltd,Unknown,29.0
Eden Christian Academy,60,eden-christian-academy,Unknown,60.0
Edenderry Town FC,54,edenderry-town-fc,Northern Ireland,54.0
Edenderry Town,87,edenderry-town-football-club,Northern Ireland,87.0
EPSC,122,eden-prairie-soccer-club-6,Unknown,122.0
Ederney St Josephs,113,ederney-st-josephs-gaelic-athletic-club,Unknown,113.0
Edet FK,128,edet-fotbolls-klubb,Unknown,128.0
Surf soccer club,73,edgardo-becerr,Unknown,73.0
Edgar's Camera,131,washington-premier-football-club-girls-2006-black,Unknown,131.0
Edgbaston Hockey Club,82,edgbaston-hockey-club-284a4c04,Unknown,82.0
EDGE 3M,44,ironhorse-grassroots,Unknown,44.0
Edge Colorado 2015G,30,real-edge-f64728b1,Unknown,30.0
Edge Hill United Football Club,78,edge-hill-united-football-club-ff1e108a,England,78.0
EHUFC,125,edge-hill-united-football-club-9f41b033,England,125.0
Edgewater Castle FC,112,edgewater-castle-football-club,England,112.0
Edgewood Eagles,96,edgewood-eagles,Unknown,96.0
Edgeworth Eagles FC,747,edgeworth-eagles-fc-2,England,747.0
Edgware and Kingsbury U18,19,rayners-lane-fc-under-16s,Unknown,19.0
Edgware & Kingsbury,16,edgware-kingsbury,Unknown,16.0
Veo 2 - Shared,274,el-dorado-hills-soccer-club,Unknown,274.0
EDHSC 11B  Gold - 09G Gold,334,el-dorado-hills-soccer-club-3,Unknown,334.0
Edi Dehtyaryev,153,edi-dehtyaryev,Unknown,153.0
EDIL CARS S.R.L.S.,194,edil-cars-srls,Unknown,194.0
ESC,73,edina-soccer-club,Unknown,73.0
Edina Soccer Club - Broin,13,edina-soccer-club-broin,Unknown,13.0
Edina Soccer Club - Fewell,10,edina-soccer-club-fewell,Unknown,10.0
Edina Soccer Club - Gray,15,edina-soccer-club-gray,Unknown,15.0
Edina Soccer Club - Naylor,27,edina-soccer-club-2b8d38e3,Unknown,27.0
Edina Soccer Club - Pemberton,24,edina-soccer-club-pemberton,Unknown,24.0
ABP TECHNOLOGY Ltd,100,edinburgh-city-2008,Unknown,100.0
Edinburgh City FC,28,gala-fairydean-rovers-2,Scotland,28.0
Edinburgh Napier University,62,edinburgh-napier-university-football,Scotland,62.0
Edinburgh South,53,newtongrange-star-fc,Scotland,53.0
Edinburgh South CFC,229,edinburgh-south-community-football-club,Scotland,229.0
Edinburgh,66,edinburgh,Scotland,66.0
Edinburgh utd,56,edinburgh-united-fc,Scotland,56.0
EUAFC,161,edinburgh-university-association-footbal-club,England,161.0
EULRFC,52,edinburgh-university-ladies-rugby-club,England,52.0
Edison High School,14,edison-chargers-soccer,Unknown,14.0
Edison United Soccer Association,512,edison-united-soccer-association,England,512.0
Ed Lis,193,liverpool-fc-international-academy-michigan-2,Unknown,193.0
Edmondson Family Football Club,114,edmondson-family-football-club,Unknown,114.0
Juventus Edmonton,169,edmonton-juventus-soccer-club,Unknown,169.0
Edmonton Rangers U14 Scorpions,17,edmonton-rangers-u13-scorpions,Unknown,17.0
Edmonton Scottish,1757,edmonton-scottish-united-sc,Scotland,1757.0
Edmonton Storm,46,edmonton-storm-seniors-rugby-league-club,Unknown,46.0
Strikers,183,edmonton-strikers,Unknown,183.0
Warriors,34,edmonton-west-warriors,Unknown,34.0
EDO Algemeen,51,edo-algemeen,Unknown,51.0
EDO ALL UNITED,376,eau,England,376.0
EDSA/Beauty Pool/Konter,79,eastern-district-sports-association,Unknown,79.0
Edsbyns IF Fotboll,141,edsbyns-if-fotbollsforening,Unknown,141.0
Edsel_Soccer_Teams,29,edsel_soccer_teams,Unknown,29.0
Eds FF,120,eds-fotbollsforening-74463260,Unknown,120.0
Ed’s Teams,16,eds-teams,Unknown,16.0
Ed,19,eds-videos,Unknown,19.0
Robert A Taft,13,indiana-elite-football-club,Unknown,13.0
Eduardo Torres,126,eduardo-torres,Unknown,126.0
Eduard Vyshnyakov,125,eduard-vyshnyakov,Unknown,125.0
Éducateurs US La Ravoire,14,educateurs-us-la-ravoire,Unknown,14.0
Edufoot Sports Academy,54,orezi-mena,Unknown,54.0
Edusport Academy,216,richard-florence,Unknown,216.0
EDW,70,edw-lady-cardinals,Unknown,70.0
Perry Soccer,82,edward,Unknown,82.0
Edwardian FC,53,edwardian-fc,England,53.0
Edward Little High School,19,edward-little-high-school-4e89a9df,Unknown,19.0
Ed Sobanski,95,edward-sobanski,Unknown,95.0
BU12 Allstars,133,edwin-a-lopez,Unknown,133.0
Edwin Sanderse,42,edwin-sanderse-498e452b,Unknown,42.0
Elene Grotenberge,13,eendracht-elene-grotenberge-0e6f5b7f,Unknown,13.0
EEG,12,eendracht-elene-grotenberge-97d1caae,Unknown,12.0
Eendracht Elene Grotenberge,401,eendracht-elene-grotenberge,Unknown,401.0
Eendracht Hekelgem,26,eendracht-hekelgem-5dcdcae5,Unknown,26.0
EMO,197,eendracht-mazenzele-opwijk-feafd2e6,Unknown,197.0
Eendracht Mechelen a/d Maas,48,eendracht-mechelen-ad-maas,Unknown,48.0
eendracht termien,45,eendracht-termien-9cbadf30,Unknown,45.0
Zoersel,14,eendracht-zoersel,Unknown,14.0
EEP BASKETBALL,120,eep-basketball,Unknown,120.0
E&E Sports Management,76,ee-sports-management,Unknown,76.0
EJL,310,eesti-jalgpalli-liit-3,Unknown,310.0
Rugby Estonia,19,tallinn-kalev-rfc,Unknown,19.0
EFA,15,efa-metro,Unknown,15.0
EFA VISOCA,103,efa-visoca,Unknown,103.0
EfB,1009,efb,Unknown,1009.0
Efb (1st),38,efb-1st,Unknown,38.0
EFBARRIO PILAR,56,efbarrio-pilar,Unknown,56.0
EFB CIUDAD DE CARIÑENA,88,efb-ciudad-de-carinena,Unknown,88.0
CD ESCUELA DE FUTBOL BASE FEDERATIVA DE ALBACETE,34,efb-federativa,Unknown,34.0
Efb (U17 & U19),30,efb-u17-u19,Unknown,30.0
EFC,50,bluegrass-sportsplex,England,50.0
EFC,608,esport-honka-eac6624e,England,608.0
Mercy,64,elizabethtown-football-club-c02defb6,Unknown,64.0
EFCV,37,efcv,England,37.0
EF Delme solgne,21,m-elecsecurite,Unknown,21.0
Eagles RFC,57,effingham-and-leatherhead-rugby-football-club,England,57.0
Effingham United,91,effingham-united-soccer-club,England,91.0
EFMO,51,efmo-boadilla,Unknown,51.0
Efrén,27,efren-diaz-alvarez,Unknown,27.0
EFSC,57,efsc,Unknown,57.0
EFTA Tomar,28,efta-tomar,Unknown,28.0
Efterskolen PLAY,57,efterskolen-play,Unknown,57.0
Efterskolen ved Nyborg,347,efterskolen-ved-nyborg,Unknown,347.0
Torre Pacheco,49,torre-pacheco-213054eb,Unknown,49.0
EF Torre-Pacheco Nuevo,16,juan-andres-herrera-gutierrez,Unknown,16.0
Egan  Soccer Club,98,force-soccer-club-4b9176ae,Unknown,98.0
Egebjerg Fodbold,67,egebjerg-fodbold-3,Unknown,67.0
Egebjerg-IF,155,egebjerg,Unknown,155.0
Egen UI,25,egen-ungdoms-idraetsforening,Unknown,25.0
EIK Fotball,214,havnar-boltfelag-2,Unknown,214.0
Egerton FC,42,egerton-fc-26f3b441,England,42.0
EGG15 RUGBY,72,egg15-rugby,Unknown,72.0
Egge,10,egge-fotball,Unknown,10.0
Eggers Cam,362,fusion-17,Unknown,362.0
EggMonkey Boston,71,eggmonkey-boston,Unknown,71.0
EggMonkey Boston,12,eggmonkey-boston-630808ef,Unknown,12.0
Egham Town FC,31,egham-town-fc,England,31.0
EGIF TEAM FODBOLD,77,egif-fodbold,Unknown,77.0
Eglantins d'Hendaye,145,eglantins-dhendaye,Unknown,145.0
Eglinton FC,39,eglinton-fc,England,39.0
Egremont Rangers,25,egremont-rangers-arlfc,Unknown,25.0
Egremont Rugby Union Club,30,egremont-rugby-union-club,Unknown,30.0
EGS,77,egs,Unknown,77.0
EIF / AE,102,egtved-idraetsforening,Unknown,102.0
E- Gunston Premier Club,29,gsc-257784c3,Unknown,29.0
EH Aalborg Ungdom CVR-nr.: 29354138,20,eh-aalborg-ungdom-cvr-nr-29354138-e677f702,Unknown,20.0
EHCSFL,15,unpredictable-fc-2,Unknown,15.0
Ehod Baqa El Garbia,123,ehod-baqa-el-garbia,Unknown,123.0
Eht,133,eht-travel,Unknown,133.0
Eichholzer Jugend,42,eichholzer-jugend,Unknown,42.0
Eidanger,86,eidanger-idrettslag,Unknown,86.0
Eiger Fotballklubb,52,eiger-fotballklubb-6e038f85,Unknown,52.0
Eight Five 0 Lacrosse Club,32,eight-five-0-lacrosse-club,Unknown,32.0
Eiker FK,32,eiker-fk,Unknown,32.0
Eiker Kvikk,192,eiker-kvikk,Unknown,192.0
Einherji,47,einherji-b69a0206,Unknown,47.0
Eintracht Braunschweig NLZ,161,eintracht-braunschweig-nlz,Unknown,161.0
Eintracht Frankfurt ...,221,eintracht-frankfurt-e-v,Unknown,221.0
Eintracht Frankfurt,204,eintracht-frankfurt-abt-madchenfuball,Unknown,204.0
Eintracht Frankfurt NLZ,2245,eintracht-frankfurt-4,Unknown,2245.0
Eintracht Leidersbach,20,eintracht-leidersbach,Unknown,20.0
Eintracht Mahlsdorf,32,bfc-dynamo-094fd636,Unknown,32.0
Eintracht Münster e.V.,26,eintracht-munster-ev,Unknown,26.0
Eintracht Norderstedt,72,eintracht-norderstedt,Unknown,72.0
Eintracht Nordhorn,46,sv-meppen-ii,Unknown,46.0
Jodmart Construction Limited,30,jodmart-construction-limited,Unknown,30.0
Eire Og Greystones,11,eire-og-greystones-gaa,Unknown,11.0
ESV München e.V.,104,eisenbahner-sportverein,Unknown,104.0
EISUKE NAKAZATO,24,eisuke-nakazato,Unknown,24.0
E.Itancourt-Neuville,14,eitancourt-neuville,Unknown,14.0
Eivo,12,eivo,Unknown,12.0
Ejby,124,ejby-if-1968-2,Unknown,124.0
Ejby IF Fodbold,71,ejby-if-fodbold,Unknown,71.0
EJE,11,eje,Unknown,11.0
EK,45,ek,Unknown,45.0
EK Academy,18,ek-academy-soccerschool,Unknown,18.0
Ekeby Bollklubb,71,ebeby-bollklubb,Unknown,71.0
EIF,260,ekenas-if-3,Unknown,260.0
Ekerö IK,97,ekero-ik,Unknown,97.0
Ekerö IK,243,ekero-ik-7dbfef97,Unknown,243.0
Ekhagens IF,48,ekhagens-if,Unknown,48.0
EKKWAMES,102,ekkwames,Unknown,102.0
EKLS,33,east-kilbride-burgh-2006,Unknown,33.0
Ekra football Academy,223,ekra-football-academy,Unknown,223.0
EKRR Youth 2008,16,east-kilbride-burgh-united-23e4a07b,Unknown,16.0
Elaine Perez,20,elaine-perez-44e91c63,Unknown,20.0
Perez-Garcia,229,elaine-perez,Unknown,229.0
Elan Bearnais Orthez,37,elan-bearnais-orthez,Unknown,37.0
ESF,61,elan-sorinieres-football-ee8a45de,Unknown,61.0
Ela Soccer Club,148,ela-soccer-club-977ee848,Unknown,148.0
El Autógrafo,280,el-autografo-5114ad45,Unknown,280.0
El Autógrafo Eventos,372,el-autografo-eventod,Unknown,372.0
Alan,80,el-awar,Unknown,80.0
El Ballet,88,tikitaka,Unknown,88.0
ESC,195,elburger-sc-371ac61f,Unknown,195.0
Elburton villa,28,elburton-villa-fc,Unknown,28.0
Elburton Villa FC Girls,10,swift-football-club,England,10.0
Elburton Villa,133,elburton-villa-football-club-3,Unknown,133.0
Matrix,65,san-diego-matrix,Unknown,65.0
El Cajon Valley High School Boys Soccer,26,el-cajon-valley-high-school-boys-soccer,Unknown,26.0
El Cambio,424,el-cambio,Unknown,424.0
El Camino,126,el-camino-college,Unknown,126.0
ECFC,17,el-camino-fca,England,17.0
Salinas United,21,el-camino-futbol-club,England,21.0
